isi_tweet,label
ini sangat berharga,1.0
yang sangat berharga,1.0
eurihalin,1.0
sangat eurihalin,1.0
eurihalin sekali,1.0
ini eurihalin,1.0
yang eurihalin,1.0
perlindungan,1.0
sangat perlindungan,1.0
perlindungan sekali,1.0
ini perlindungan,1.0
yang perlindungan,1.0
rasuli,1.0
sangat rasuli,1.0
rasuli sekali,1.0
ini rasuli,1.0
yang rasuli,1.0
berisi,1.0
sangat berisi,1.0
berisi sekali,1.0
ini berisi,1.0
yang berisi,1.0
alegreto,1.0
sangat alegreto,1.0
alegreto sekali,1.0
ini alegreto,1.0
yang alegreto,1.0
aklamasi,1.0
sangat aklamasi,1.0
aklamasi sekali,1.0
ini aklamasi,1.0
yang aklamasi,1.0
diakui,1.0
sangat diakui,1.0
diakui sekali,1.0
ini diakui,1.0
yang diakui,1.0
spasmodis,1.0
sangat spasmodis,1.0
spasmodis sekali,1.0
ini spasmodis,1.0
yang spasmodis,1.0
oriental,1.0
sangat oriental,1.0
oriental sekali,1.0
ini oriental,1.0
yang oriental,1.0
rahasia,1.0
sangat rahasia,1.0
rahasia sekali,1.0
ini rahasia,1.0
yang rahasia,1.0
banyak akal,1.0
sangat banyak akal,1.0
banyak akal sekali,1.0
ini banyak akal,1.0
yang banyak akal,1.0
swatantra,1.0
sangat swatantra,1.0
swatantra sekali,1.0
ini swatantra,1.0
yang swatantra,1.0
mempermanis,1.0
sangat mempermanis,1.0
mempermanis sekali,1.0
ini mempermanis,1.0
yang mempermanis,1.0
manja,1.0
sangat manja,1.0
manja sekali,1.0
ini manja,1.0
yang manja,1.0
pluralistis,1.0
sangat pluralistis,1.0
pluralistis sekali,1.0
ini pluralistis,1.0
yang pluralistis,1.0
terus,1.0
sangat terus,1.0
terus sekali,1.0
ini terus,1.0
yang terus,1.0
mahasuci,1.0
sangat mahasuci,1.0
mahasuci sekali,1.0
ini mahasuci,1.0
yang mahasuci,1.0
trendi,1.0
sangat trendi,1.0
trendi sekali,1.0
ini trendi,1.0
yang trendi,1.0
sanglir,1.0
sangat sanglir,1.0
sanglir sekali,1.0
ini sanglir,1.0
yang sanglir,1.0
federalistis,1.0
sangat federalistis,1.0
federalistis sekali,1.0
ini federalistis,1.0
yang federalistis,1.0
rabung,1.0
sangat rabung,1.0
rabung sekali,1.0
ini rabung,1.0
yang rabung,1.0
menghaluskan,1.0
sangat menghaluskan,1.0
menghaluskan sekali,1.0
ini menghaluskan,1.0
yang menghaluskan,1.0
sangat udam,1.0
udam sekali,1.0
ini udam,1.0
yang udam,1.0
rumpil,1.0
sangat rumpil,1.0
rumpil sekali,1.0
ini rumpil,1.0
yang rumpil,1.0
tdk berbahaya,1.0
sangat tdk berbahaya,1.0
tdk berbahaya sekali,1.0
ini tdk berbahaya,1.0
yang tdk berbahaya,1.0
mazarin,1.0
sangat mazarin,1.0
mazarin sekali,1.0
ini mazarin,1.0
yang mazarin,1.0
berguna,1.0
sangat berguna,1.0
berguna sekali,1.0
ini berguna,1.0
yang berguna,1.0
tahan karat,1.0
sangat tahan karat,1.0
tahan karat sekali,1.0
ini tahan karat,1.0
yang tahan karat,1.0
senior,1.0
sangat senior,1.0
senior sekali,1.0
ini senior,1.0
yang senior,1.0
malar,1.0
sangat malar,1.0
malar sekali,1.0
ini malar,1.0
yang malar,1.0
sangat agam,1.0
agam sekali,1.0
ini agam,1.0
yang agam,1.0
terulur,1.0
sangat terulur,1.0
terulur sekali,1.0
ini terulur,1.0
yang terulur,1.0
lungse,1.0
sangat lungse,1.0
lungse sekali,1.0
ini lungse,1.0
yang lungse,1.0
balig,1.0
sangat balig,1.0
balig sekali,1.0
ini balig,1.0
yang balig,1.0
elementer,1.0
sangat elementer,1.0
elementer sekali,1.0
ini elementer,1.0
yang elementer,1.0
reliabel,1.0
sangat reliabel,1.0
reliabel sekali,1.0
ini reliabel,1.0
yang reliabel,1.0
tercinta,1.0
sangat tercinta,1.0
tercinta sekali,1.0
ini tercinta,1.0
yang tercinta,1.0
manfaat,1.0
sangat manfaat,1.0
manfaat sekali,1.0
ini manfaat,1.0
yang manfaat,1.0
serul,1.0
sangat serul,1.0
serul sekali,1.0
ini serul,1.0
yang serul,1.0
sangat amat,1.0
amat sekali,1.0
ini amat,1.0
yang amat,1.0
terpercaya,1.0
sangat terpercaya,1.0
terpercaya sekali,1.0
ini terpercaya,1.0
yang terpercaya,1.0
ektotermik,1.0
sangat ektotermik,1.0
ektotermik sekali,1.0
ini ektotermik,1.0
yang ektotermik,1.0
fototropis,1.0
sangat fototropis,1.0
fototropis sekali,1.0
ini fototropis,1.0
yang fototropis,1.0
tahir,1.0
sangat tahir,1.0
tahir sekali,1.0
ini tahir,1.0
yang tahir,1.0
kunyam,1.0
sangat kunyam,1.0
kunyam sekali,1.0
ini kunyam,1.0
yang kunyam,1.0
sangat arif,1.0
arif sekali,1.0
ini arif,1.0
yang arif,1.0
logis,1.0
sangat logis,1.0
logis sekali,1.0
ini logis,1.0
yang logis,1.0
optimal,1.0
sangat optimal,1.0
optimal sekali,1.0
ini optimal,1.0
yang optimal,1.0
membudayakan,1.0
sangat membudayakan,1.0
membudayakan sekali,1.0
ini membudayakan,1.0
yang membudayakan,1.0
dikembalikan,1.0
sangat dikembalikan,1.0
dikembalikan sekali,1.0
ini dikembalikan,1.0
yang dikembalikan,1.0
pinga,1.0
sangat pinga,1.0
pinga sekali,1.0
ini pinga,1.0
yang pinga,1.0
bertekun,1.0
sangat bertekun,1.0
bertekun sekali,1.0
ini bertekun,1.0
yang bertekun,1.0
ekstase,1.0
sangat ekstase,1.0
ekstase sekali,1.0
ini ekstase,1.0
yang ekstase,1.0
gampang,1.0
sangat gampang,1.0
gampang sekali,1.0
ini gampang,1.0
yang gampang,1.0
sukacita,1.0
sangat sukacita,1.0
sukacita sekali,1.0
ini sukacita,1.0
yang sukacita,1.0
intramolekul,1.0
sangat intramolekul,1.0
intramolekul sekali,1.0
ini intramolekul,1.0
yang intramolekul,1.0
dipoles,1.0
sangat dipoles,1.0
dipoles sekali,1.0
ini dipoles,1.0
yang dipoles,1.0
silau,1.0
sangat silau,1.0
silau sekali,1.0
ini silau,1.0
yang silau,1.0
partitif,1.0
sangat partitif,1.0
partitif sekali,1.0
ini partitif,1.0
yang partitif,1.0
likat,1.0
sangat likat,1.0
likat sekali,1.0
ini likat,1.0
yang likat,1.0
simbolis,1.0
sangat simbolis,1.0
simbolis sekali,1.0
ini simbolis,1.0
yang simbolis,1.0
terlayak,1.0
sangat terlayak,1.0
terlayak sekali,1.0
ini terlayak,1.0
yang terlayak,1.0
penuh kasih,1.0
sangat penuh kasih,1.0
penuh kasih sekali,1.0
ini penuh kasih,1.0
yang penuh kasih,1.0
labiovelar,1.0
sangat labiovelar,1.0
labiovelar sekali,1.0
ini labiovelar,1.0
yang labiovelar,1.0
hominoid,1.0
sangat hominoid,1.0
hominoid sekali,1.0
ini hominoid,1.0
yang hominoid,1.0
menyelaraskan,1.0
sangat menyelaraskan,1.0
menyelaraskan sekali,1.0
ini menyelaraskan,1.0
yang menyelaraskan,1.0
diberikan,1.0
sangat diberikan,1.0
diberikan sekali,1.0
ini diberikan,1.0
yang diberikan,1.0
pukul rata,1.0
sangat pukul rata,1.0
pukul rata sekali,1.0
ini pukul rata,1.0
yang pukul rata,1.0
paternalistis,1.0
sangat paternalistis,1.0
paternalistis sekali,1.0
ini paternalistis,1.0
yang paternalistis,1.0
terampil,1.0
sangat terampil,1.0
terampil sekali,1.0
ini terampil,1.0
yang terampil,1.0
komunistis,1.0
sangat komunistis,1.0
komunistis sekali,1.0
ini komunistis,1.0
yang komunistis,1.0
tamam,1.0
sangat tamam,1.0
tamam sekali,1.0
ini tamam,1.0
yang tamam,1.0
sumirat,1.0
sangat sumirat,1.0
sumirat sekali,1.0
ini sumirat,1.0
yang sumirat,1.0
esoteris,1.0
sangat esoteris,1.0
esoteris sekali,1.0
ini esoteris,1.0
yang esoteris,1.0
megak,1.0
sangat megak,1.0
megak sekali,1.0
ini megak,1.0
yang megak,1.0
produktif,1.0
sangat produktif,1.0
produktif sekali,1.0
ini produktif,1.0
yang produktif,1.0
syairi,1.0
sangat syairi,1.0
syairi sekali,1.0
ini syairi,1.0
yang syairi,1.0
sangat bagi,1.0
bagi sekali,1.0
ini bagi,1.0
yang bagi,1.0
menebus,1.0
sangat menebus,1.0
menebus sekali,1.0
ini menebus,1.0
yang menebus,1.0
mewah,1.0
sangat mewah,1.0
mewah sekali,1.0
ini mewah,1.0
yang mewah,1.0
ekdemik,1.0
sangat ekdemik,1.0
ekdemik sekali,1.0
ini ekdemik,1.0
yang ekdemik,1.0
terberat,1.0
sangat terberat,1.0
terberat sekali,1.0
ini terberat,1.0
yang terberat,1.0
multikompleks,1.0
sangat multikompleks,1.0
multikompleks sekali,1.0
ini multikompleks,1.0
yang multikompleks,1.0
pereh,1.0
sangat pereh,1.0
pereh sekali,1.0
ini pereh,1.0
yang pereh,1.0
komplikatif,1.0
sangat komplikatif,1.0
komplikatif sekali,1.0
ini komplikatif,1.0
yang komplikatif,1.0
rompes,1.0
sangat rompes,1.0
rompes sekali,1.0
ini rompes,1.0
yang rompes,1.0
kurus,1.0
sangat kurus,1.0
kurus sekali,1.0
ini kurus,1.0
yang kurus,1.0
labut,1.0
sangat labut,1.0
labut sekali,1.0
ini labut,1.0
yang labut,1.0
semesta,1.0
sangat semesta,1.0
semesta sekali,1.0
ini semesta,1.0
yang semesta,1.0
neurotik,1.0
sangat neurotik,1.0
neurotik sekali,1.0
ini neurotik,1.0
yang neurotik,1.0
penahiran,1.0
sangat penahiran,1.0
penahiran sekali,1.0
ini penahiran,1.0
yang penahiran,1.0
sangat puas,1.0
puas sekali,1.0
ini puas,1.0
yang puas,1.0
sigot,1.0
sangat sigot,1.0
sigot sekali,1.0
ini sigot,1.0
yang sigot,1.0
variatif,1.0
sangat variatif,1.0
variatif sekali,1.0
ini variatif,1.0
yang variatif,1.0
cantik,1.0
sangat cantik,1.0
cantik sekali,1.0
ini cantik,1.0
yang cantik,1.0
luar biasa,1.0
sangat luar biasa,1.0
luar biasa sekali,1.0
ini luar biasa,1.0
yang luar biasa,1.0
egaliter,1.0
sangat egaliter,1.0
egaliter sekali,1.0
ini egaliter,1.0
yang egaliter,1.0
eksploratif,1.0
sangat eksploratif,1.0
eksploratif sekali,1.0
ini eksploratif,1.0
yang eksploratif,1.0
demokratis,1.0
sangat demokratis,1.0
demokratis sekali,1.0
ini demokratis,1.0
yang demokratis,1.0
syahda,1.0
sangat syahda,1.0
syahda sekali,1.0
ini syahda,1.0
yang syahda,1.0
kekalahan,1.0
sangat kekalahan,1.0
kekalahan sekali,1.0
ini kekalahan,1.0
yang kekalahan,1.0
montok,1.0
sangat montok,1.0
montok sekali,1.0
ini montok,1.0
yang montok,1.0
tanpa tenaga,1.0
sangat tanpa tenaga,1.0
tanpa tenaga sekali,1.0
ini tanpa tenaga,1.0
yang tanpa tenaga,1.0
secepatnya,1.0
sangat secepatnya,1.0
secepatnya sekali,1.0
ini secepatnya,1.0
yang secepatnya,1.0
kaya fitur,1.0
sangat kaya fitur,1.0
kaya fitur sekali,1.0
ini kaya fitur,1.0
yang kaya fitur,1.0
sinkron,1.0
sangat sinkron,1.0
sinkron sekali,1.0
ini sinkron,1.0
yang sinkron,1.0
subsonik,1.0
sangat subsonik,1.0
subsonik sekali,1.0
ini subsonik,1.0
yang subsonik,1.0
ateistis,1.0
sangat ateistis,1.0
ateistis sekali,1.0
ini ateistis,1.0
yang ateistis,1.0
demen,1.0
sangat demen,1.0
demen sekali,1.0
ini demen,1.0
yang demen,1.0
lapir,1.0
sangat lapir,1.0
lapir sekali,1.0
ini lapir,1.0
yang lapir,1.0
kompeten,1.0
sangat kompeten,1.0
kompeten sekali,1.0
ini kompeten,1.0
yang kompeten,1.0
klasikal,1.0
sangat klasikal,1.0
klasikal sekali,1.0
ini klasikal,1.0
yang klasikal,1.0
kebahagiaan,1.0
sangat kebahagiaan,1.0
kebahagiaan sekali,1.0
ini kebahagiaan,1.0
yang kebahagiaan,1.0
nirleka,1.0
sangat nirleka,1.0
nirleka sekali,1.0
ini nirleka,1.0
yang nirleka,1.0
deduktif,1.0
sangat deduktif,1.0
deduktif sekali,1.0
ini deduktif,1.0
yang deduktif,1.0
dorongan,1.0
sangat dorongan,1.0
dorongan sekali,1.0
ini dorongan,1.0
yang dorongan,1.0
tak ternilai,1.0
sangat tak ternilai,1.0
tak ternilai sekali,1.0
ini tak ternilai,1.0
yang tak ternilai,1.0
kagum,1.0
sangat kagum,1.0
kagum sekali,1.0
ini kagum,1.0
yang kagum,1.0
panggak,1.0
sangat panggak,1.0
panggak sekali,1.0
ini panggak,1.0
yang panggak,1.0
perenyuk,1.0
sangat perenyuk,1.0
perenyuk sekali,1.0
ini perenyuk,1.0
yang perenyuk,1.0
cekat,1.0
sangat cekat,1.0
cekat sekali,1.0
ini cekat,1.0
yang cekat,1.0
higienis,1.0
sangat higienis,1.0
higienis sekali,1.0
ini higienis,1.0
yang higienis,1.0
amerta,1.0
sangat amerta,1.0
amerta sekali,1.0
ini amerta,1.0
yang amerta,1.0
terjumbai,1.0
sangat terjumbai,1.0
terjumbai sekali,1.0
ini terjumbai,1.0
yang terjumbai,1.0
memesat,1.0
sangat memesat,1.0
memesat sekali,1.0
ini memesat,1.0
yang memesat,1.0
konsesif,1.0
sangat konsesif,1.0
konsesif sekali,1.0
ini konsesif,1.0
yang konsesif,1.0
tercepat,1.0
sangat tercepat,1.0
tercepat sekali,1.0
ini tercepat,1.0
yang tercepat,1.0
sangat ayem,1.0
ayem sekali,1.0
ini ayem,1.0
yang ayem,1.0
terkemuka,1.0
sangat terkemuka,1.0
terkemuka sekali,1.0
ini terkemuka,1.0
yang terkemuka,1.0
tak diragukan lagi,1.0
sangat tak diragukan lagi,1.0
tak diragukan lagi sekali,1.0
ini tak diragukan lagi,1.0
yang tak diragukan lagi,1.0
rembunai,1.0
sangat rembunai,1.0
rembunai sekali,1.0
ini rembunai,1.0
yang rembunai,1.0
nyalang,1.0
sangat nyalang,1.0
nyalang sekali,1.0
ini nyalang,1.0
yang nyalang,1.0
prenatal,1.0
sangat prenatal,1.0
prenatal sekali,1.0
ini prenatal,1.0
yang prenatal,1.0
dinamis,1.0
sangat dinamis,1.0
dinamis sekali,1.0
ini dinamis,1.0
yang dinamis,1.0
prestasi,1.0
sangat prestasi,1.0
prestasi sekali,1.0
ini prestasi,1.0
yang prestasi,1.0
menyerbu,-1.0
sangat menyerbu,-1.0
menyerbu sekali,-1.0
ini menyerbu,-1.0
yang menyerbu,-1.0
artinya jika,-1.0
sangat artinya jika,-1.0
artinya jika sekali,-1.0
ini artinya jika,-1.0
yang artinya jika,-1.0
capuk,-1.0
sangat capuk,-1.0
capuk sekali,-1.0
ini capuk,-1.0
yang capuk,-1.0
cemplang,-1.0
sangat cemplang,-1.0
cemplang sekali,-1.0
ini cemplang,-1.0
yang cemplang,-1.0
kebelet,-1.0
sangat kebelet,-1.0
kebelet sekali,-1.0
ini kebelet,-1.0
yang kebelet,-1.0
resah,-1.0
sangat resah,-1.0
resah sekali,-1.0
ini resah,-1.0
yang resah,-1.0
sen senan,-1.0
sangat sen senan,-1.0
sen senan sekali,-1.0
ini sen senan,-1.0
yang sen senan,-1.0
desis,-1.0
sangat desis,-1.0
desis sekali,-1.0
ini desis,-1.0
yang desis,-1.0
pertunjukkan,-1.0
sangat pertunjukkan,-1.0
pertunjukkan sekali,-1.0
ini pertunjukkan,-1.0
yang pertunjukkan,-1.0
bangsat,-1.0
sangat bangsat,-1.0
bangsat sekali,-1.0
ini bangsat,-1.0
yang bangsat,-1.0
didanai,-1.0
sangat didanai,-1.0
didanai sekali,-1.0
ini didanai,-1.0
yang didanai,-1.0
pekak,-1.0
sangat pekak,-1.0
pekak sekali,-1.0
ini pekak,-1.0
yang pekak,-1.0
insolven,-1.0
sangat insolven,-1.0
insolven sekali,-1.0
ini insolven,-1.0
yang insolven,-1.0
kumuh,-1.0
sangat kumuh,-1.0
kumuh sekali,-1.0
ini kumuh,-1.0
yang kumuh,-1.0
urian,-1.0
sangat urian,-1.0
urian sekali,-1.0
ini urian,-1.0
yang urian,-1.0
encot,-1.0
sangat encot,-1.0
encot sekali,-1.0
ini encot,-1.0
yang encot,-1.0
fiktif,-1.0
sangat fiktif,-1.0
fiktif sekali,-1.0
ini fiktif,-1.0
yang fiktif,-1.0
kafarat,-1.0
sangat kafarat,-1.0
kafarat sekali,-1.0
ini kafarat,-1.0
yang kafarat,-1.0
bencana alam,-1.0
sangat bencana alam,-1.0
bencana alam sekali,-1.0
ini bencana alam,-1.0
yang bencana alam,-1.0
keterbelakangan,-1.0
sangat keterbelakangan,-1.0
keterbelakangan sekali,-1.0
ini keterbelakangan,-1.0
yang keterbelakangan,-1.0
brakisefalik,-1.0
sangat brakisefalik,-1.0
brakisefalik sekali,-1.0
ini brakisefalik,-1.0
yang brakisefalik,-1.0
renyuk,-1.0
sangat renyuk,-1.0
renyuk sekali,-1.0
ini renyuk,-1.0
yang renyuk,-1.0
lelet,-1.0
sangat lelet,-1.0
lelet sekali,-1.0
ini lelet,-1.0
yang lelet,-1.0
angot,-1.0
sangat angot,-1.0
angot sekali,-1.0
ini angot,-1.0
yang angot,-1.0
konflik,-1.0
sangat konflik,-1.0
konflik sekali,-1.0
ini konflik,-1.0
yang konflik,-1.0
rintik,-1.0
sangat rintik,-1.0
rintik sekali,-1.0
ini rintik,-1.0
yang rintik,-1.0
tipu daya,-1.0
sangat tipu daya,-1.0
tipu daya sekali,-1.0
ini tipu daya,-1.0
yang tipu daya,-1.0
bingung,-1.0
sangat bingung,-1.0
bingung sekali,-1.0
ini bingung,-1.0
yang bingung,-1.0
masalah,-1.0
sangat masalah,-1.0
masalah sekali,-1.0
ini masalah,-1.0
yang masalah,-1.0
ketidakcakapan,-1.0
sangat ketidakcakapan,-1.0
ketidakcakapan sekali,-1.0
ini ketidakcakapan,-1.0
yang ketidakcakapan,-1.0
lanjang,-1.0
sangat lanjang,-1.0
lanjang sekali,-1.0
ini lanjang,-1.0
yang lanjang,-1.0
represi,-1.0
sangat represi,-1.0
represi sekali,-1.0
ini represi,-1.0
yang represi,-1.0
ceroboh,-1.0
sangat ceroboh,-1.0
ceroboh sekali,-1.0
ini ceroboh,-1.0
yang ceroboh,-1.0
doyong,-1.0
sangat doyong,-1.0
doyong sekali,-1.0
ini doyong,-1.0
yang doyong,-1.0
senoyong,-1.0
sangat senoyong,-1.0
senoyong sekali,-1.0
ini senoyong,-1.0
yang senoyong,-1.0
membenci,-1.0
sangat membenci,-1.0
membenci sekali,-1.0
ini membenci,-1.0
yang membenci,-1.0
dengan rasa curiga,-1.0
sangat dengan rasa curiga,-1.0
dengan rasa curiga sekali,-1.0
ini dengan rasa curiga,-1.0
yang dengan rasa curiga,-1.0
mendesak,-1.0
sangat mendesak,-1.0
mendesak sekali,-1.0
ini mendesak,-1.0
yang mendesak,-1.0
tidak bijaksana,-1.0
sangat tidak bijaksana,-1.0
tidak bijaksana sekali,-1.0
ini tidak bijaksana,-1.0
yang tidak bijaksana,-1.0
bandot,-1.0
sangat bandot,-1.0
bandot sekali,-1.0
ini bandot,-1.0
yang bandot,-1.0
takhyul,-1.0
sangat takhyul,-1.0
takhyul sekali,-1.0
ini takhyul,-1.0
yang takhyul,-1.0
hiperkritis,-1.0
sangat hiperkritis,-1.0
hiperkritis sekali,-1.0
ini hiperkritis,-1.0
yang hiperkritis,-1.0
lambat lambat,-1.0
sangat lambat lambat,-1.0
lambat lambat sekali,-1.0
ini lambat lambat,-1.0
yang lambat lambat,-1.0
kehinaan,-1.0
sangat kehinaan,-1.0
kehinaan sekali,-1.0
ini kehinaan,-1.0
yang kehinaan,-1.0
deksura,-1.0
sangat deksura,-1.0
deksura sekali,-1.0
ini deksura,-1.0
yang deksura,-1.0
penekanan,-1.0
sangat penekanan,-1.0
penekanan sekali,-1.0
ini penekanan,-1.0
yang penekanan,-1.0
memaksakan,-1.0
sangat memaksakan,-1.0
memaksakan sekali,-1.0
ini memaksakan,-1.0
yang memaksakan,-1.0
gerutu,-1.0
sangat gerutu,-1.0
gerutu sekali,-1.0
ini gerutu,-1.0
yang gerutu,-1.0
polos,-1.0
sangat polos,-1.0
polos sekali,-1.0
ini polos,-1.0
yang polos,-1.0
khilaf,-1.0
sangat khilaf,-1.0
khilaf sekali,-1.0
ini khilaf,-1.0
yang khilaf,-1.0
kecele,-1.0
sangat kecele,-1.0
kecele sekali,-1.0
ini kecele,-1.0
yang kecele,-1.0
anak yatim,-1.0
sangat anak yatim,-1.0
anak yatim sekali,-1.0
ini anak yatim,-1.0
yang anak yatim,-1.0
lenyet,-1.0
sangat lenyet,-1.0
lenyet sekali,-1.0
ini lenyet,-1.0
yang lenyet,-1.0
sakit dibentuk,-1.0
sangat sakit dibentuk,-1.0
sakit dibentuk sekali,-1.0
ini sakit dibentuk,-1.0
yang sakit dibentuk,-1.0
berlumpur,-1.0
sangat berlumpur,-1.0
berlumpur sekali,-1.0
ini berlumpur,-1.0
yang berlumpur,-1.0
kehebohan,-1.0
sangat kehebohan,-1.0
kehebohan sekali,-1.0
ini kehebohan,-1.0
yang kehebohan,-1.0
kelupaan,-1.0
sangat kelupaan,-1.0
kelupaan sekali,-1.0
ini kelupaan,-1.0
yang kelupaan,-1.0
membahas,-1.0
sangat membahas,-1.0
membahas sekali,-1.0
ini membahas,-1.0
yang membahas,-1.0
bengkak,-1.0
sangat bengkak,-1.0
bengkak sekali,-1.0
ini bengkak,-1.0
yang bengkak,-1.0
pemerkosaan,-1.0
sangat pemerkosaan,-1.0
pemerkosaan sekali,-1.0
ini pemerkosaan,-1.0
yang pemerkosaan,-1.0
perdeo,-1.0
sangat perdeo,-1.0
perdeo sekali,-1.0
ini perdeo,-1.0
yang perdeo,-1.0
tak pernah puas,-1.0
sangat tak pernah puas,-1.0
tak pernah puas sekali,-1.0
ini tak pernah puas,-1.0
yang tak pernah puas,-1.0
pengasingan,-1.0
sangat pengasingan,-1.0
pengasingan sekali,-1.0
ini pengasingan,-1.0
yang pengasingan,-1.0
tertipu,-1.0
sangat tertipu,-1.0
tertipu sekali,-1.0
ini tertipu,-1.0
yang tertipu,-1.0
dogel,-1.0
sangat dogel,-1.0
dogel sekali,-1.0
ini dogel,-1.0
yang dogel,-1.0
berpenyakitan,-1.0
sangat berpenyakitan,-1.0
berpenyakitan sekali,-1.0
ini berpenyakitan,-1.0
yang berpenyakitan,-1.0
erotis,-1.0
sangat erotis,-1.0
erotis sekali,-1.0
ini erotis,-1.0
yang erotis,-1.0
keredep,-1.0
sangat keredep,-1.0
keredep sekali,-1.0
ini keredep,-1.0
yang keredep,-1.0
sekakar,-1.0
sangat sekakar,-1.0
sekakar sekali,-1.0
ini sekakar,-1.0
yang sekakar,-1.0
senguk,-1.0
sangat senguk,-1.0
senguk sekali,-1.0
ini senguk,-1.0
yang senguk,-1.0
semanis,-1.0
sangat semanis,-1.0
semanis sekali,-1.0
ini semanis,-1.0
yang semanis,-1.0
disagio,-1.0
sangat disagio,-1.0
disagio sekali,-1.0
ini disagio,-1.0
yang disagio,-1.0
cungap,-1.0
sangat cungap,-1.0
cungap sekali,-1.0
ini cungap,-1.0
yang cungap,-1.0
diperlakukan dengan buruk,-1.0
sangat diperlakukan dengan buruk,-1.0
diperlakukan dengan buruk sekali,-1.0
ini diperlakukan dengan buruk,-1.0
yang diperlakukan dengan buruk,-1.0
plin plan,-1.0
sangat plin plan,-1.0
plin plan sekali,-1.0
ini plin plan,-1.0
yang plin plan,-1.0
kehabisan,-1.0
sangat kehabisan,-1.0
kehabisan sekali,-1.0
ini kehabisan,-1.0
yang kehabisan,-1.0
hiperaktif,-1.0
sangat hiperaktif,-1.0
hiperaktif sekali,-1.0
ini hiperaktif,-1.0
yang hiperaktif,-1.0
sangat mini,-1.0
mini sekali,-1.0
ini mini,-1.0
yang mini,-1.0
lemak,-1.0
sangat lemak,-1.0
lemak sekali,-1.0
ini lemak,-1.0
yang lemak,-1.0
suwir,-1.0
sangat suwir,-1.0
suwir sekali,-1.0
ini suwir,-1.0
yang suwir,-1.0
hasud,-1.0
sangat hasud,-1.0
hasud sekali,-1.0
ini hasud,-1.0
yang hasud,-1.0
pembuatan,-1.0
sangat pembuatan,-1.0
pembuatan sekali,-1.0
ini pembuatan,-1.0
yang pembuatan,-1.0
meratap,-1.0
sangat meratap,-1.0
meratap sekali,-1.0
ini meratap,-1.0
yang meratap,-1.0
perangkap,-1.0
sangat perangkap,-1.0
perangkap sekali,-1.0
ini perangkap,-1.0
yang perangkap,-1.0
jorok,-1.0
sangat jorok,-1.0
jorok sekali,-1.0
ini jorok,-1.0
yang jorok,-1.0
menguras,-1.0
sangat menguras,-1.0
menguras sekali,-1.0
ini menguras,-1.0
yang menguras,-1.0
pertikaian,-1.0
sangat pertikaian,-1.0
pertikaian sekali,-1.0
ini pertikaian,-1.0
yang pertikaian,-1.0
mumut,-1.0
sangat mumut,-1.0
mumut sekali,-1.0
ini mumut,-1.0
yang mumut,-1.0
kendor,-1.0
sangat kendor,-1.0
kendor sekali,-1.0
ini kendor,-1.0
yang kendor,-1.0
jarotan,-1.0
sangat jarotan,-1.0
jarotan sekali,-1.0
ini jarotan,-1.0
yang jarotan,-1.0
mengutuk,-1.0
sangat mengutuk,-1.0
mengutuk sekali,-1.0
ini mengutuk,-1.0
yang mengutuk,-1.0
seterpuruk,-1.0
sangat seterpuruk,-1.0
seterpuruk sekali,-1.0
ini seterpuruk,-1.0
yang seterpuruk,-1.0
sangat asem,-1.0
asem sekali,-1.0
ini asem,-1.0
yang asem,-1.0
terangsang,-1.0
sangat terangsang,-1.0
terangsang sekali,-1.0
ini terangsang,-1.0
yang terangsang,-1.0
tidak ramah,-1.0
sangat tidak ramah,-1.0
tidak ramah sekali,-1.0
ini tidak ramah,-1.0
yang tidak ramah,-1.0
curiga,-1.0
sangat curiga,-1.0
curiga sekali,-1.0
ini curiga,-1.0
yang curiga,-1.0
lebih mahal,-1.0
sangat lebih mahal,-1.0
lebih mahal sekali,-1.0
ini lebih mahal,-1.0
yang lebih mahal,-1.0
sangat lier,-1.0
lier sekali,-1.0
ini lier,-1.0
yang lier,-1.0
lingkap,-1.0
sangat lingkap,-1.0
lingkap sekali,-1.0
ini lingkap,-1.0
yang lingkap,-1.0
mengintip,-1.0
sangat mengintip,-1.0
mengintip sekali,-1.0
ini mengintip,-1.0
yang mengintip,-1.0
diskriminatif,-1.0
sangat diskriminatif,-1.0
diskriminatif sekali,-1.0
ini diskriminatif,-1.0
yang diskriminatif,-1.0
kekau,-1.0
sangat kekau,-1.0
kekau sekali,-1.0
ini kekau,-1.0
yang kekau,-1.0
senyar,-1.0
sangat senyar,-1.0
senyar sekali,-1.0
ini senyar,-1.0
yang senyar,-1.0
kewajiban,-1.0
sangat kewajiban,-1.0
kewajiban sekali,-1.0
ini kewajiban,-1.0
yang kewajiban,-1.0
tak terbedakan,-1.0
sangat tak terbedakan,-1.0
tak terbedakan sekali,-1.0
ini tak terbedakan,-1.0
yang tak terbedakan,-1.0
berida,-1.0
sangat berida,-1.0
berida sekali,-1.0
ini berida,-1.0
yang berida,-1.0
semut semutan,-1.0
sangat semut semutan,-1.0
semut semutan sekali,-1.0
ini semut semutan,-1.0
yang semut semutan,-1.0
partisan,-1.0
sangat partisan,-1.0
partisan sekali,-1.0
ini partisan,-1.0
yang partisan,-1.0
perus,-1.0
sangat perus,-1.0
perus sekali,-1.0
ini perus,-1.0
yang perus,-1.0
penuh celaan,-1.0
sangat penuh celaan,-1.0
penuh celaan sekali,-1.0
ini penuh celaan,-1.0
yang penuh celaan,-1.0
